channel_id_x,fusion_embedding_index
UCmKurapML4BF9Bjtj4RbvXw,12458
UCmKy_mpl8mCDDTTg96d7mhw,12459
UCmKzPdGoPEdVyT5EHbhdcTw,12460
UCmL1WlDI8UkXDXCXcBQN9CA,12461
UCmL2k3-xrYZkEkbYOlq-uaA,12462
UCmL8LXPRelVPIhKd1bMaPqQ,12463
UCmLLcrwwX6MrpBW_7tsOsFw,12464
UCmLOZkMtwCaDDnRgPPHgrrg,12465
UCmLQqA5g62GIfQa9oME05wQ,12466
UCmLYssR1ofBYPGYbNlG8sAw,12467
UCmMk-fawpaaiYj0-YdFVs6w,12468
UCmNG0nsAjrt6Hahu_MsMA5g,12469
UCmNQGuhWtf8yXjA30jWSUBA,12470
UCmNdcnbIa7Nk-igc81T5gvQ,12471
UCmNewVWrKOn667okSlM0OlA,12472
UCmNl7UMRgnCQXrgYV6gmM6g,12473
UCmNzgJJjGo5mleo62q8daJA,12474
UCmO-jDLU-KUcweCzktuDsbg,12475
UCmOKlMHHTV4DX3t21j3itPw,12476
UCmOVYwXA_34rmCJFPcgkNVA,12477
UCmPSwsooZq8an7xOLQQhAdw,12478
UCmParc4a14EKrENcME-9OOA,12479
UCmPuJ2BltKsGE2966jLgCnw,12480
UCmQ-vOd3wodBGmDwfHecTCA,12481
UCmQCEVKEYpKxG8NwXnfIbCw,12482
UCmQRypK6kAcujJAlYZpFW8Q,12483
UCmQaeLBsDKvYpFWt2VEFpoA,12484
UCmQataFNBge-_HQJ7tpM3CA,12485
UCmQjHNN11KDnK_KlzbWxiiQ,12486
UCmQmc-Y4N9btVMUS1BfnyDw,12487
UCmQynT5NWU3Vsa9t0OGUhcA,12488
UCmR-xOM0ZjY1cPdFp2WXT4g,12489
UCmRRUATCbsWgBc9vpPyoaAw,12490
UCmRSTd4DSZExer2tPuYh3qA,12491
UCmRY4NSGK52lP_Lz11CjdYw,12492
UCmR_ADEQAKkwIf3RWjPi3bg,12493
UCmR_LSOD89oTQuYsZf4cPuw,12494
UCmRfQHc3U4fV1-i8Ry1HmtA,12495
UCmSHlTXTeRBhkAKQTC7wPXA,12496
UCmSIwuk48zWJqpEOwn5fhVQ,12497
UCmSPDMxfLphFJlZirsHbP0A,12498
UCmSp4bDxS9R0jpeZEvkut2g,12499
UCmStss7XaGLmmE6k8lpW5_Q,12500
UCmTEL5T3oU2EiD1YhI8dTWQ,12501
UCmTM_hPCeckqN3cPWtYZZcg,12502
UCmTPhoY-bYX2PKU03IKcKcA,12503
UCmTUTMJKBhOXziYm-RhREiw,12504
UCmTWO2mXHnRXHe6Jcb15I2w,12505
UCmTe0LsfEbpkDpgrxKAWbRA,12506
UCmU0yV30Fi400ezF885M4pg,12507
UCmU6Y6dEca8NhSNxGrzL2xQ,12508
UCmUJ2usJiEz1FA1WhgVg6lA,12509
UCmUNy7Ry5VAZH-8qojtYaTg,12510
UCmUpllWyvJ2eNCbZcNBJb4Q,12511
UCmUuT-rYYah9FYSamCH1Ljw,12512
UCmUzgEBD9EsEwte9qtnRcXg,12513
UCmVA_84OxogENmHsCF9RS-A,12514
UCmVLrj-1ywRdw1rDexHa2BQ,12515
UCmVMNXTsmxr1wkaQ5sExJ9A,12516
UCmVsKnz_QcSRRqnjRP_BVdQ,12517
UCmWB2Ys7CkVg7WU0yIBBgfQ,12518
UCmWRcMQyU-mGL1VRo2J3FuQ,12519
UCmWV4bvAO4vUQtRZayT1usw,12520
UCmWZB57dUwFfj847-4y63JA,12521
UCmWg2aswsWFGmvkYymVnl8A,12522
UCmWmzMb39JMuM4KW92dNbbg,12523
UCmWrgDnQgY5t2IhjpdKu-jg,12524
UCmWuTGgH0ePB33biS1OA-BQ,12525
UCmX-8uO9dtnm4yQ5ldzcSdQ,12526
UCmXGmgUgjEHwGq6NR9SSi6g,12527
UCmXR2AcqqUeZzlLjLGf2m4w,12528
UCmXZxX_qexEZxhb5_vQKPCw,12529
UCmY2ZHxK3y5aqM-IrS37JGQ,12530
UCmY3dSr-0TOkJqy0btd2AJg,12531
UCmY5lv5l2RYGOKWKGXLmGJw,12532
UCmYAcjJNtB8UsSZjXqyx4Zg,12533
UCmYuHwdOnUCH2wGkFnEZ7OA,12534
UCm_KYd9ls02FktHoE_R_1Qg,12535
UCm_sleVIUzCXrqqmHEgMn6Q,12536
UCma2_rrf2FeD82J3OadClvA,12537
UCmalql5ukeEmlDW188hrcKw,12538
UCmbBJFOgHCRY_pJ0lPsJ0Ig,12539
UCmbP8N4zqO9UJtO2cNCQ0jQ,12540
UCmbTQB6UFr2AbPs0g0FmruA,12541
UCmbnlwXAdGYACzvStDjquaA,12542
UCmbrBZJ1iqDTNcbuAtDhawA,12543
UCmc5ha-rlBNVB1VDeUVisLw,12544
UCmcD5xy3TbKOx9ovdKLsJdw,12545
UCmcjOnFmIlg-LqTocHbQkFw,12546
UCmdFynzQtoF6M1wd28x9udQ,12547
UCmdGXz5XJ4FKf4unBh2Gqlg,12548
UCmdY1pHB-KbFYxOyhwjVeQw,12549
UCmdlnVFzmf7Zhqm_QE-UlJw,12550
UCme6XJ0pNj-zyVyYkAJikxw,12551
UCmeeY9kzNswUpbYyJntb3Aw,12552
UCmf9W2QvL7UsOTuh6u7KnNg,12553
UCmfFGTSsfJVu6CGvL8r75qg,12554
UCmfHNhKwopCTBX53Ud3kwLw,12555
UCmfpaskzCglVeUpm_Ezg-Gg,12556
UCmgIBGpwwwcnxW5ETXEW2uw,12557
UCmgo9jeT8tSSGx0V9nCiR1Q,12558
UCmgpjm53OGZd8a2z859a9vw,12559
UCmgraatPo7ScrvCuQxNTG7g,12560
UCmgvZnEAR3OCIoiSColVmZQ,12561
UCmh1ZFPnbCb3TDZXMTzKgiw,12562
UCmh5gdwCx6lN7gEC20leNVA,12563
UCmheCYT4HlbFi943lpH009Q,12564
UCmiF2GcrQwFeiTdnKJ_023A,12565
UCmiSIMW0lgfcMMcKvYOdklQ,12566
UCmihBNRtvvTtoVzAnozXDWA,12567
UCmj7JJfXsg6fGzcUIGdypLQ,12568
UCmjNKt6kITwaZTqvWuaSPLg,12569
UCmk5Axi_HYY0XOJSXIAJCtg,12570
UCmk5QB4JE-RT3ig4kvtVYxg,12571
UCmkEVGbabzwcN4CgqaOnRxA,12572
UCmkSkq7Y84PpNUBab9g90_A,12573
UCmlTIlYhEGngvGn6quI8scg,12574
UCmlU7184B6TBOyJ2OhseCAg,12575
UCmljNYcrnmzM92AA6kQYt-g,12576
UCmlpoq6fDKkBqEQ_XY9y1SQ,12577
UCmlsu3V3SzIm2Jmo0S0qiMg,12578
UCmlwZQQS0JC7z72e9FZMp9g,12579
UCmmP2MWqb9qHq4liyC2v_lw,12580
UCmmPgObSUPw1HL2lq6H4ffA,12581
UCmnLM5IrMMVit2_DgLAQogg,12582
UCmneaCkeBwXk_L5IkLBjmdA,12583
UCmnpMr4Md5CgZ5MdlghTYqA,12584
UCmnt4lY5v9EQDWWE89OXrhQ,12585
UCmo3YHm8GaHk0ZWovjow65A,12586
UCmo9ZEJ3ipgaZdkiRRYtLAg,12587
UCmoX4QULJ9MB00xW4coMiOw,12588
UCmoa-beOd9dBmZIiLVXB8Bw,12589
UCmoqVDc7DZWKxXm7Mi7JhkQ,12590
UCmp5y07YIV6i2jPX4x82hVQ,12591
UCmpWLoKQBVd5YPz0cYan_Xg,12592
UCmpdfNHjVuOSvaBR2Wtdu8A,12593
UCmphdqZNmqL72WJ2uyiNw5w,12594
UCmqIH5s7Zfmf4c9nREtgnkw,12595
UCmqLYV9TlG4L-F4bVWJQyDw,12596
UCmqfX0S3x0I3uwLkPdpX03w,12597
UCmqgI1bX_x3ePKgGHMfN04A,12598
UCmqiH2_tNLym7MO-JOMOPuA,12599
UCmr7DXbJTneExuUIxS431rA,12600
UCmrCKY8VWRxz8QLovVmgTKg,12601
UCmrLCXSDScliR7q8AxxjvXg,12602
UCmr_vYKbp98f6kdRoer0iVw,12603
UCmraHp1nkUsFWLqR7SWToIg,12604
UCmrlqFIK_QQCsr3FRHa3OKw,12605
UCmrsjRoN3g5TtOGIlq-sQSg,12606
UCmruGqKvZfgtgCFnEYkVS5w,12607
UCmsSAYR_5Hm4M3vBmGAfqBA,12608
UCmse5JbKneJqVyerfhDVYvQ,12609
UCmst562fALOY2cKb4IFgqEg,12610
UCmth4hMyizG-_W9jidBqs_A,12611
UCmtjprMoWchupVQURe1nfhQ,12612
UCmu9PVIZBk-ZCi-Sk2F2utA,12613
UCmuANzTkn185Y_evgdI1Q_Q,12614
UCmuSPlchjLraieuEs33mcVA,12615
UCmuqyTZzBhluHnLKVrzKONw,12616
UCmv1CLT6ZcFdTJMHxaR9XeA,12617
UCmv8PJ2JcIsHQ-2ivtziszQ,12618
UCmvIX5eB4L9Rq5H_gdOcmgg,12619
UCmvLM0Difjo_Xyc9CWLhDQw,12620
UCmvXfmJEtURCEtHNbMXfDqg,12621
UCmvqviNx70U0l4ZcvUAXxhA,12622
UCmvxAtOBPWVekPzaaIadKkQ,12623
UCmw4wZ3FRso2TsS36FQ6heA,12624
UCmwgjLM-Tyt6Tlfj1VftbDQ,12625
UCmwm5uOB4yz6bp1drNDPT2A,12626
UCmx-Qt1Af2SqsPoSfGpu94A,12627
UCmx9zolsOpViJ8utlXZqrCg,12628
UCmxCoyvGU3IndS7bm9oH3Vg,12629
UCmxX0QwCivAbRAXvPbEid8Q,12630
UCmxXNp3EErSfvSXti76x3hA,12631
UCmxZw7N4Jyljr1RbSs4Ymaw,12632
UCmxceJhlGVYtDexNDGC8POw,12633
UCmxsHgVl-5qH-tZia4O9woQ,12634
UCmyGH1tjNBs2VFtVSAtmNOg,12635
UCmyKnNRH0wH-r8I-ceP-dsg,12636
UCmyjVwYZbp5YPYTUyeopO2g,12637
UCmzDf_a7CCFuxos7hspcWRQ,12638
UCmzN6LMmTpbMCLIpzxUonuQ,12639
UCmzwIHGPWtxd3SgNG9qlctg,12640
UCn-K7GIs62ENvdQe6ZZk9-w,12641
UCn-wfy1PwOXzRY45PtbW4eg,12642
UCn0JHLJWiO3_Y5xfNPcF_Ug,12643
UCn1P85eKDEXS2iwbcasBm-g,12644
UCn1XB-jvmd9fXMzhiA6IR0w,12645
UCn2NocgSwkVoxyRaTpexsaw,12646
UCn2WuLhvfQL5YjxbOELgfqA,12647
UCn2cMlFrJP7IWrkbTbG7yPQ,12648
UCn2lcW7yIBX1g0aFD2OjwLw,12649
UCn312MUlXcU3CiP17kqHvYA,12650
UCn3AViOfcFN4zIICMC5hvPg,12651
UCn3npsPixgoi_xLdCg9J-LQ,12652
UCn4M2FRFieSxnG8GDenWGvA,12653
UCn4S6ONdetkpxfuOteHVHhQ,12654
UCn4TjkLaraasteupSPdhYCw,12655
UCn4rEMqKtwBQ6-oEwbd4PcA,12656
UCn4sPeUomNGIr26bElVdDYg,12657
UCn5cVaFEEHCIBGUbmrxYdeg,12658
UCn5wtpa-WcFPeAXZumbZlyw,12659
UCn6RVJuvXP1u9vXJnuN6TVw,12660
UCn75vF3UxwWeWPAY4-5Z6HQ,12661
UCn7Aza_I-ko5UmS4jXGD4yQ,12662
UCn7DCb9ttrcw9h3vh9dfnVw,12663
UCn7Z0uhzGS1KjnO-sWml_dw,12664
UCn7dB9UMTBDjKtEKBy_XISw,12665
UCn7lavsPdVGV0qmEEBT6NyA,12666
UCn7ut84m8NdyM1RVQvUUYCw,12667
UCn8-zZ07JDofg2jmOo_X9Qg,12668
UCn8M-YG8wmXO50S_aVASBOA,12669
UCn8NXa_Nj_rCk8XlpQlvNnQ,12670
UCn8V3KNSgDr1Dai77_y8JrQ,12671
UCn8XUnc3bw9-Wv5tjwCxtZQ,12672
UCn8fajd0yZhWytkIQG6Colg,12673
UCn8wUiFIZsxbnvsiQmaVoIg,12674
UCn8zNIfYAQNdrFRrr8oibKw,12675
UCn95O_pMywgIh3gkunTs7qA,12676
UCn9BY4EHw6F5NvYV9MIEYQA,12677
UCn9_ZTVUIsB6UZrq3L_FOJA,12678
UCnAKuzfWjjWQoGJS4ORJXag,12679
UCnAQzCyoBj6HH060E6D2GfQ,12680
UCnAcxgRZ065f_eXK1o85c1w,12681
UCnBDsZLdYSU5jJttrDvn2yQ,12682
UCnBJIIAdlM5SNMD9nSiF7Cg,12683
UCnBTvMFhuvbE_dhw2mo0NaQ,12684
UCnBU5lGDMnsRN6SamwSwq4g,12685
UCnBhY8jMEZzSSuFPz6JSAxQ,12686
UCnBv-I57230nVkBW_aF-TTA,12687
UCnCXqo9jcQaHjW0iZM7tPOQ,12688
UCnCyCLS6IpDizrFSXED1S9g,12689
UCnEHS4Wa8WOxvQiKX4Vd-5g,12690
UCnEiGCE13SUI7ZvojTAVBKw,12691
UCnEifYQ_sawt9_U668KUatg,12692
UCnEs7qMIqq97t8x03UBW-Yw,12693
UCnEvxaWfVL91XIYuyQRO5QA,12694
UCnFKsbAof9fRv614I4wJX_w,12695
UCnFhQlaQIqs6vw_mmG0bRww,12696
UCnFngWHLtr4phM30rhNqFEw,12697
UCnFxFSv7_31uPDqaxtghyaQ,12698
UCnGjxxnmYTUxRl85hrjtEBg,12699
UCnGneEhfpadP64ukxmo_nyw,12700
UCnH8al10BzxCg-N-69Syqjg,12701
UCnHfuNePWYSp3s7j_-_blHg,12702
UCnHn3SzWLLimBjA79vDNTgQ,12703
UCnI3TuOg8D3SCRPW8ET4EAg,12704
UCnI4TsgvyZEjO79JuTXLJfQ,12705
UCnIQPPwWpO_EFEqLny6TFTw,12706
UCnIrLy19cFV50Eai8Xj-ArA,12707
UCnIup-Jnwr6emLxO8McEhSw,12708
UCnJ-KJLPlRw90rGs_6XfmmQ,12709
UCnJ0mt5Cgx4ER_LhTijG_4A,12710
UCnJjcn5FrgrOEp5_N45ZLEQ,12711
UCnK9PxMozTYs8ELOvgMNKFA,12712
UCnKaAVSzowPScHG6hrWQhag,12713
UCnKbs5xffaEzzdKdPZvfhdQ,12714
UCnKhQkCUS1oCEvjuTfU4xIw,12715
UCnLB2xj5RR5ep50FDrtScPA,12716
UCnLmuEzXt_85AGw-7dWVolw,12717
UCnLxFpGiCi-u3RLx9uF8bOg,12718
UCnM02drQP-dF7WMgtJHR4Xw,12719
UCnM5iMGiKsZg-iOlIO2ZkdQ,12720
UCnMBV5Iw4WqKILKue1nP6Hg,12721
UCnM_Dh_3p-m3M-1tF0E9Cjw,12722
UCnMk-6Brd8rVEKWSWkwsWUg,12723
UCnMm_jIt0JbJRiIAvAowHEA,12724
UCnMuO9UobvCU-dHp4o7OSWQ,12725
UCnMwDiRW7J1qFExufopgThw,12726
UCnNDwmAViYty-RSGTrIKOIQ,12727
UCnNZkGsAg0chPOqvl7dvpDA,12728
UCnNZvP_9CoqpuHIqKWNqtdw,12729
UCnO0Km5GnYKBVUEUkHsNQeA,12730
UCnORhIrfWMuWVC_Z7b7LTdA,12731
UCnOVVuoLJ_1YY8A0V802wHA,12732
UCnOfl8ZOfBPkYTdXXt4Jj9Q,12733
UCnOs3JqXNmEBQ8jC2PUam1A,12734
UCnOsWpR8W72Mww-d-D4Shng,12735
UCnP_T4dI2JYG7BnH42PC9qw,12736
UCnPf9f-yQidQA6ByWVkbHVw,12737
UCnPjVVu__eOVZnAnjBiGhKA,12738
UCnPsWK-iGN9HCq1A9pwx8Vg,12739
UCnPv641OQpDcicKtva2kwrw,12740
UCnQ4TDbESxZ47uBH6cB_Nrg,12741
UCnQ5ubO2pULtTKAZqRuZxRg,12742
UCnQC_G5Xsjhp9fEJKuIcrSw,12743
UCnQWRzqPuCpOw0aJ4HwQjIQ,12744
UCnQeH21u7Ki3PGjAexC1riQ,12745
UCnQhwPVwcP-DnbUZtIMrupw,12746
UCnQizU4YTNNujxzVxezoKjw,12747
UCnQtI7iOUHpXkCg2KvuEJMQ,12748
UCnQu95iotdBvI6S6oywF4Nw,12749
UCnR7bivUZs5Q9lHGnQ2u6gg,12750
UCnRGynbTJF0AoOjqanabIJw,12751
UCnRXwIiUyy1Jk3eviwPTdNg,12752
UCnRuuiSVqDF2EmoYS7yE6ZA,12753
UCnRwrrMKMCvcHhY5hhE3YZw,12754
UCnSCIgP58K7rf1b5n9SLMBA,12755
UCnSFZ-olBoLGLRUS_3RI2Aw,12756
UCnSR7_Oq-MdsZxfogsfk-Ug,12757
UCnSWkrRWNQWNhDusoWr_HXQ,12758
UCnSqxrSfo1sK4WZ7nBpYW1Q,12759
UCnTJRksbHP4O8JSz00_XRQA,12760
UCnTU3MvOqhKclQ6OpnsY87Q,12761
UCnTr4c0IFQTiHAgRx7zVfhg,12762
UCnTsUMBOA8E-OHJE-UrFOnA,12763
UCnTwI1fbhNfxsTzdiyu3RAA,12764
UCnTyejW4aFRyUM19FjGEdhA,12765
UCnU7ly6zEcQxUScjhkgFYAQ,12766
UCnUYZLuoy1rq1aVMwx4aTzw,12767
UCnVTsgPKj7tKrDAC2IsRp9A,12768
UCnVmLP7f3VNdDLQH7OJfjUQ,12769
UCnVvjKtHbAxAy963r78LYjw,12770
UCnXM5uNrNWEH7ewvIVsDRIg,12771
UCnXN1WZ57YHaSgIKbDHEnDw,12772
UCnXQ2TKNG3FPV-iUoLXH1IQ,12773
UCnY02liF-iMzV3ozxQhW8jQ,12774
UCnY9Lsrwcik9G5UBZiZd-jA,12775
UCnYKRFQRndE3Wq1eLRQLfWw,12776
UCnYiTCfI0KIKRv6nxj99Ehg,12777
UCnZC4bBrLe5rqAkrkOul-ig,12778
UCnZJt7yQw5IztVwe-Dscd-Q,12779
UCnZkpBRcm4Wi5h65Buuv0pQ,12780
UCnZx--LpG2spgmlxOcC-DRA,12781
UCn_5GhTJXWOTVPbiFzksEDA,12782
UCn_FAXem2-e3HQvmK-mOH4g,12783
UCn_c8Eon88kdig-n0WDSrdg,12784
UCn_pS4G7I2kDNgF9ImYwwMg,12785
UCnaFAdBbKl8QVjBRPiKCUUw,12786
UCnavGPxEijftXneFxk28srA,12787
UCnb9cWDl-vV_Yo7JlLoUh2g,12788
UCnbIcS2C2SrUuDV7NX8mvRg,12789
UCnbSo6GXQmmM8oafkWXT4Tw,12790
UCnbtlei4RJMHWSUq4LKn_SQ,12791
UCnc6db-y3IU7CkT_yeVXdVg,12792
UCncmmq2xV1002xNnx9_rDhw,12793
UCnd2j-RbLbH4h9MBsuql7gQ,12794
UCnd8o8H2-r4mujlVeDVOtaQ,12795
UCneC60ueLDbk6NVzMHUUhKg,12796
UCneJXVWF7u5LS4c_e_TLacA,12797
UCnePvOdQ-uBSWSIgRoG55gA,12798
UCneQdPbDLwZ__ZXP0YVwiag,12799
UCneyi-aYq4VIBYIAQgWmk_w,12800
UCnfKSOftPqGsVFNEHLlc6pg,12801
UCnfXvbHLzy82So5gjUn80zA,12802
UCnfeQePP9wc6W9rNUvQVkwA,12803
UCnfmB-zAnhvM13i8CczCA6g,12804
UCngIAcMfe0PTtj8tgfZ48Dg,12805
UCngMfjK7o6Pd9QBeJKadclw,12806
UCngRsuvI1zxHR9vwNZvpTAw,12807
UCnh0jiw1ePMCr9cBwOYnysw,12808
UCnh5YGICuXViIPuH7LQi1Zg,12809
UCnhEWYj8kzM9LA0X-or4-tg,12810
UCnhZnnJOx-WnAH7HINmS8qQ,12811
UCnhg5EWpRH1R5JxxayLHayg,12812
UCnhiu3auDOyRfueiYPDqkBw,12813
UCniI-BQk7qAtXNmmz40LSdg,12814
UCnijnl2g0U5Y-qsCXwLWSIQ,12815
UCniqtXw3nZho_0HEO5IBqvg,12816
UCnj0TjaM0wyxkAWW_nz8_1g,12817
UCnj31fpPRsSJLchEKMEChrw,12818
UCnjhcCgcfUgAaQkB42GCUUg,12819
UCnjlXX_xE4J73VmpRTa42Zw,12820
UCnjyiWHGEyww-p8QYSftx2A,12821
UCnkJqM6PA4WE8QQouruInAw,12822
UCnkK2kjOYIPIEf0Q2fxR83w,12823
UCnkMTsKYqhHm6l6GQzg4szg,12824
UCnkTo_wMqGtLiA4xX7roORg,12825
UCnlGLvCaRYCyZXA7Y0KuKZA,12826
UCnlQvBuN9vCkuVDH9OGpxmA,12827
UCnlcYdHpJDv0WVD_j93kILw,12828
UCnly7EqUq7unVpf0G84BjLg,12829
UCnm5DH0oJndtA-6J10_jIEw,12830
UCnmGIkw-KdI0W5siakKPKog,12831
UCnmlCrWnJZ-YdDFcVKOnjhA,12832
UCnn1Ps-YvrMVgiJNJb6IWCg,12833
UCnngczdIv1OJiYzs440V7mw,12834
UCnnnJHsvSjPFWsIWm83fmWQ,12835
UCnns3aMioTW5BHpwEZgDd9g,12836
UCno-YPZ8BiLrN0Wbl8qICFA,12837
UCno5QpokMONghaq04HKEWPA,12838
UCnoUKype0fVkWtCleYWBT1w,12839
UCnoYyWghSoyGCPVrxC8tuNQ,12840
UCnobTPLeBxWHurWHq8jzsnA,12841
UCnofQ65yrqUslv1am59PWsw,12842
UCnoqvTW4YZExfDeq7_Wmd-w,12843
UCnorhjQR4zJkT7AVNhu395Q,12844
UCnp2fm6-eVXNqA37zvQFWwA,12845
UCnpWedLQdHpZqhgTLdB9Yyg,12846
UCnpqjEw2RHDBNVGDe8pI7tw,12847
UCnprfRlJB7WE6zAEaOAfVYA,12848
UCnpxTbyrcycjleyUuaTvC0g,12849
UCnq1w-56tAvMdDup-CL6Vtg,12850
UCnqA9rYxHah-HY2RzGXWLFg,12851
UCnqyRMDEickDpY-82iG19UA,12852
UCnrFlpro0xfYjz6s5Xa8WWw,12853
UCnrG75VRwdlp2wtwfpOCBRQ,12854
UCnrMkgB5k_juGFjRHnP56yQ,12855
UCnrMs985SDFiM40arKM75-w,12856
UCnrO0wqhKpMYUt_wSeaIasw,12857
UCnrg4Zr9kETQWSyChs6WJyg,12858
UCns4T9U8VSIRovKa1a_r7rA,12859
UCns6sGDoRVhrND8npcvGLSw,12860
UCnsFpWOFacRQJMGV-gUIOMQ,12861
UCnsQjCVzmEd-YvlQZbo6zCg,12862
UCnsYfLY-T8Khh4K3Pz7r4Aw,12863
UCnsaL4sPcWRpWm_o1WuFUng,12864
UCnsnjDFdtULQ4ILpABYb9UQ,12865
UCntCTaM2Jz1sLN3iRwabpMA,12866
UCntGDhwr_YA88wVr0WpOMEA,12867
UCnuYoQ_lkYWGIPQ-LwaJpmQ,12868
UCnuen5DBNNREHhvC-VY296Q,12869
UCnuhF7wztSF1hOUzBWdIfsw,12870
UCnv3XYuoLPWKVNKIq1IHOdA,12871
UCnvD039Yr0_zBO7xgItSnMw,12872
UCnvqbDS_-9-Pv0FjEzdEd7Q,12873
UCnvzajWXCAOAq_Y1jNLFQXg,12874
UCnw5r8QG5VoaYRjI4_3Sd1Q,12875
UCnw6jUU0KaCjgAiRsbuiCgg,12876
UCnwZTNAJcY1s0ApZkDbaYHw,12877
UCnxAmegMJmD6Ahguy7Lz8WA,12878
UCnxGkOGNMqQEUMvroOWps6Q,12879
UCnxmUrGMtpQT844Yd_l7Zyg,12880
UCnyALzPGNSzlO0B-ltIZoCg,12881
UCnyB9MYKRkSFK3IIB32CoVw,12882
UCnyGcAvsD9lLOKeQU7H-cxw,12883
UCnyOvzIf2RJFmAVZWI-wS0A,12884
UCnyP4sbJVIU9JqHz4l6oQZw,12885
UCny_vGt2N7_QJ5qBOAHxlcw,12886
UCnzCV_PxVZ-hsOrTy2NGxJw,12887
UCnzJFckvQBA5nn9lMu08LWQ,12888
UCnzTDDkoiK7D-CRP0l6KLtQ,12889
UCnzYPSlPVF4DG0jhOMUDr0Q,12890
UCnzbVkknmqhRqUKg7RDTDeg,12891
UCnzjNNRO1hzGhREZ4A5iKMg,12892
UCo07fumrTn1w4AxcU4j_uDw,12893
UCo0Ek8Te0osbhI0WnhF3QzA,12894
UCo0v5sE0zPFEEflsa2abvqA,12895
UCo1BPH1dhJDUZMh_Jj4ISIw,12896
UCo1HWB7bmrjpscWdZ5Xx3Xw,12897
UCo1Oqh5yCpSJkXaCUzmfhEw,12898
UCo1nfa1JKNqtcUyLjLwTiIw,12899
UCo1pShh6dtg-T_ZZkgi_JDQ,12900
UCo1uLla-0wximfRNIzJpJRg,12901
UCo2EevPr79_Ux66GACESAkQ,12902
UCo2M-E3Xd9oIQoznNfCDGcA,12903
UCo2x5tkAGuQYhrtaZSU5fMA,12904
UCo3XxCemfZL-GiqMzwrZWkA,12905
UCo3i0nUzZjjLuM7VjAVz4zA,12906
UCo3ixhcZiwcmwVnqJlFJ2Iw,12907
UCo44inc4e4hvEaa1U5HpRqg,12908
UCo4S-ThBT3KDDHAMvKw2SQg,12909
UCo4gO9MP1nww2FHDmuOjpBA,12910
UCo4iH8hcRFm7qzLjeljhbSQ,12911
UCo4pY1lnzL5nnPAqWOqvX0g,12912
UCo4qjS5NordyjVIMKJlVVbQ,12913
UCo4ywJQXfUIB0lCBpczW3cA,12914
UCo55lFNO7lpuZGX27O3m28Q,12915
UCo5snsYP1Qcp8tjmf-ufMrQ,12916
UCo5zIpjl2OQkYatd8R0bDaw,12917
UCo6DJdltbIub80bLiyJRv3w,12918
UCo6mguVXRIjp_5kv6oCVzew,12919
UCo6y9hnRawAqtyWhRhblXqg,12920
UCo7a6riBFJ3tkeHjvkXPn1g,12921
UCo7hxTE3HeKVuu4K7N0dMYQ,12922
UCo7nb8spsvod1Mx3J8eKiNA,12923
UCo83OnV1SoOZHPQd1UNMx-g,12924
UCo8OoseslReeef2JBdJdu7Q,12925
UCo8bcnLyZH8tBIH9V1mLgqQ,12926
UCo8q1BVz59Yepk1QPGKLElA,12927
UCo9L0xnZS5KKwZB-_xE8Ikw,12928
UCo9oQdIk1MfcnzypG3UnURA,12929
UCoAPdsREDWIFzJ2aZpJQlew,12930
UCoAXEFRIYMDlFRB2KTe1PzA,12931
UCoAXIMqrhLmnGTkdsrna3cw,12932
UCoA_M5jHdV9_dJZMm9-Cr5A,12933
UCoBC1oha0suBKYjB0YPcNgg,12934
UCoBCrvDnfOB3Hm8zF3RrAoA,12935
UCoBWkLSzC5q8xOtOHwv6MGQ,12936
UCoBZjU5zDSWhlewGr3KJdrg,12937
UCoBflgCaGd7GYi-yo2Jxo6Q,12938
UCoBpC9J2EcbAMprw7YjC93A,12939
UCoC47do520os_4DBMEFGg4A,12940
UCoCKwhKfA9HI5txWW4NoX8A,12941
UCoCSjc-4JCGqOxuhuw-xjSw,12942
UCoCgwL_9buSVn-t5jotOCPA,12943
UCoChKuavVLJwOZmy9R-sHXA,12944
UCoCx_TUGxhoS8CYg_QMG2eg,12945
UCoD3Ksdd7EL4uvE5UrTuscg,12946
UCoD9kyhUjuzsPzmjlT7zFNg,12947
UCoDO3V3k1iG-hRGJxLLsY6A,12948
UCoD_inDntgJ3ZD8V9HPS9Tw,12949
UCoDcFZ5KZ0KwBC_omalJuiA,12950
UCoDfZzwJNFJ2lVgF41tUX0A,12951
UCoDsoNiOKT3YJB9FD6B0Iiw,12952
UCoE5iXkOiM0-08a0Cdg0ACg,12953
UCoEkft3noi-F_kcUD_-b64w,12954
UCoFAXYhrf9rnC65LuZP7VLw,12955
UCoFEvb-8o_ONb8pFlZkz64g,12956
UCoFJTrXBGxaaL-fTGQdwB7Q,12957
UCoFpRCAsKfWAshvLE1bYzdw,12958
UCoFxbbdY3eOJsjdHH3TSClg,12959
UCoG2o8WtvYh8sCS40pUFtCg,12960
UCoG5VuowRwSJHGD-HBl4l6w,12961
UCoGBmF0vMDreOF5ApnheWHQ,12962
UCoGDh1Xa3kUCpok24JN5DKA,12963
UCoGForHQAmk0_9rI9CABeYw,12964
UCoGIPQ7M4NWai7LRgRhaSOg,12965
UCoGdT4FFZ58ymYUNl1EJGfQ,12966
UCoH34ICdyyRO9C88UJOEvow,12967
UCoHQQI-lEfCQzKR1PK2LZvw,12968
UCoHRxfyyysCb0LGy1_8T4_A,12969
